,Filename,File Extension,Time Created,Time Modified
18672,Out_of_Plane_Field\Out_of_Plane_Anis\EasyAxis\ThinFilmFMR_BOutOfPlane(23.23)_Out_of_PlaneAnis_K(40000)_Ratio(1).mx3,mx3,2020-03-17 12:44:49,2020-03-17 12:00:53
18673,Out_of_Plane_Field\Out_of_Plane_Anis\EasyAxis\ThinFilmFMR_BOutOfPlane(23.48)_Out_of_PlaneAnis_K(10000)_Ratio(1).mx3,mx3,2020-03-17 12:44:47,2020-03-17 12:00:53
18674,Out_of_Plane_Field\Out_of_Plane_Anis\EasyAxis\ThinFilmFMR_BOutOfPlane(23.48)_Out_of_PlaneAnis_K(30000)_Ratio(1).mx3,mx3,2020-03-17 12:44:47,2020-03-17 12:00:53
18675,Out_of_Plane_Field\Out_of_Plane_Anis\EasyAxis\ThinFilmFMR_BOutOfPlane(23.74)_Out_of_PlaneAnis_K(10000)_Ratio(1).mx3,mx3,2020-03-17 12:44:47,2020-03-17 12:00:53
18676,Out_of_Plane_Field\Out_of_Plane_Anis\EasyAxis\ThinFilmFMR_BOutOfPlane(23.74)_Out_of_PlaneAnis_K(20000)_Ratio(1).mx3,mx3,2020-03-17 12:44:48,2020-03-17 12:00:53
18677,Out_of_Plane_Field\Out_of_Plane_Anis\EasyAxis\ThinFilmFMR_BOutOfPlane(23.99)_Out_of_PlaneAnis_K(10000)_Ratio(1).mx3,mx3,2020-03-17 12:44:49,2020-03-17 12:00:53
18678,Out_of_Plane_Field\Out_of_Plane_Anis\EasyAxis\ThinFilmFMR_BOutOfPlane(23.99)_Out_of_PlaneAnis_K(50000)_Ratio(1).mx3,mx3,2020-03-17 12:44:50,2020-03-17 12:00:53
18679,Out_of_Plane_Field\Out_of_Plane_Anis\EasyAxis\ThinFilmFMR_BOutOfPlane(230)_Out_of_PlaneAnis_K(0)_Ratio(1).mx3,mx3,2020-03-17 12:44:49,2020-03-17 12:00:53
18680,Out_of_Plane_Field\Out_of_Plane_Anis\EasyAxis\ThinFilmFMR_BOutOfPlane(230.3)_Out_of_PlaneAnis_K(70000)_Ratio(1).mx3,mx3,2020-03-17 12:44:49,2020-03-17 12:00:54
18681,Out_of_Plane_Field\Out_of_Plane_Anis\EasyAxis\ThinFilmFMR_BOutOfPlane(230.56)_Out_of_PlaneAnis_K(30000)_Ratio(1).mx3,mx3,2020-03-17 12:44:49,2020-03-17 12:00:53
18682,Out_of_Plane_Field\Out_of_Plane_Anis\EasyAxis\ThinFilmFMR_BOutOfPlane(232.32)_Out_of_PlaneAnis_K(100000)_Ratio(1).mx3,mx3,2020-03-17 12:44:49,2020-03-17 12:00:54
18683,Out_of_Plane_Field\Out_of_Plane_Anis\EasyAxis\ThinFilmFMR_BOutOfPlane(234.34)_Out_of_PlaneAnis_K(40000)_Ratio(1).mx3,mx3,2020-03-17 12:44:49,2020-03-17 12:00:53
18684,Out_of_Plane_Field\Out_of_Plane_Anis\EasyAxis\ThinFilmFMR_BOutOfPlane(234.85)_Out_of_PlaneAnis_K(100000)_Ratio(1).mx3,mx3,2020-03-17 12:44:47,2020-03-17 12:00:54
18685,Out_of_Plane_Field\Out_of_Plane_Anis\EasyAxis\ThinFilmFMR_BOutOfPlane(236.36)_Out_of_PlaneAnis_K(80000)_Ratio(1).mx3,mx3,2020-03-17 12:44:47,2020-03-17 12:00:54
18686,Out_of_Plane_Field\Out_of_Plane_Anis\EasyAxis\ThinFilmFMR_BOutOfPlane(237.37)_Out_of_PlaneAnis_K(100000)_Ratio(1).mx3,mx3,2020-03-17 12:44:48,2020-03-17 12:00:54
18687,Out_of_Plane_Field\Out_of_Plane_Anis\EasyAxis\ThinFilmFMR_BOutOfPlane(238.64)_Out_of_PlaneAnis_K(50000)_Ratio(1).mx3,mx3,2020-03-17 12:44:48,2020-03-17 12:00:53
18688,Out_of_Plane_Field\Out_of_Plane_Anis\EasyAxis\ThinFilmFMR_BOutOfPlane(239.9)_Out_of_PlaneAnis_K(100000)_Ratio(1).mx3,mx3,2020-03-17 12:44:50,2020-03-17 12:00:54
18689,Out_of_Plane_Field\Out_of_Plane_Anis\EasyAxis\ThinFilmFMR_BOutOfPlane(24.24)_Out_of_PlaneAnis_K(10000)_Ratio(1).mx3,mx3,2020-03-17 12:44:47,2020-03-17 12:00:53
18690,Out_of_Plane_Field\Out_of_Plane_Anis\EasyAxis\ThinFilmFMR_BOutOfPlane(24.24)_Out_of_PlaneAnis_K(20000)_Ratio(1).mx3,mx3,2020-03-17 12:44:48,2020-03-17 12:00:53
18691,Out_of_Plane_Field\Out_of_Plane_Anis\EasyAxis\ThinFilmFMR_BOutOfPlane(24.24)_Out_of_PlaneAnis_K(30000)_Ratio(1).mx3,mx3,2020-03-17 12:44:47,2020-03-17 12:00:53
18692,Out_of_Plane_Field\Out_of_Plane_Anis\EasyAxis\ThinFilmFMR_BOutOfPlane(24.24)_Out_of_PlaneAnis_K(40000)_Ratio(1).mx3,mx3,2020-03-17 12:44:47,2020-03-17 12:00:53
18693,Out_of_Plane_Field\Out_of_Plane_Anis\EasyAxis\ThinFilmFMR_BOutOfPlane(24.24)_Out_of_PlaneAnis_K(60000)_Ratio(1).mx3,mx3,2020-03-17 12:44:47,2020-03-17 12:00:54
18694,Out_of_Plane_Field\Out_of_Plane_Anis\EasyAxis\ThinFilmFMR_BOutOfPlane(24.24)_Out_of_PlaneAnis_K(80000)_Ratio(1).mx3,mx3,2020-03-17 12:44:49,2020-03-17 12:00:54
18695,Out_of_Plane_Field\Out_of_Plane_Anis\EasyAxis\ThinFilmFMR_BOutOfPlane(24.49)_Out_of_PlaneAnis_K(10000)_Ratio(1).mx3,mx3,2020-03-17 12:44:50,2020-03-17 12:00:53
18696,Out_of_Plane_Field\Out_of_Plane_Anis\EasyAxis\ThinFilmFMR_BOutOfPlane(24.75)_Out_of_PlaneAnis_K(10000)_Ratio(1).mx3,mx3,2020-03-17 12:44:48,2020-03-17 12:00:53
18697,Out_of_Plane_Field\Out_of_Plane_Anis\EasyAxis\ThinFilmFMR_BOutOfPlane(24.75)_Out_of_PlaneAnis_K(20000)_Ratio(1).mx3,mx3,2020-03-17 12:44:49,2020-03-17 12:00:53
18698,Out_of_Plane_Field\Out_of_Plane_Anis\EasyAxis\ThinFilmFMR_BOutOfPlane(24.75)_Out_of_PlaneAnis_K(70000)_Ratio(1).mx3,mx3,2020-03-17 12:44:49,2020-03-17 12:00:54
18699,Out_of_Plane_Field\Out_of_Plane_Anis\EasyAxis\ThinFilmFMR_BOutOfPlane(240)_Out_of_PlaneAnis_K(0)_Ratio(1).mx3,mx3,2020-03-17 12:44:49,2020-03-17 12:00:53
18700,Out_of_Plane_Field\Out_of_Plane_Anis\EasyAxis\ThinFilmFMR_BOutOfPlane(242.42)_Out_of_PlaneAnis_K(100000)_Ratio(1).mx3,mx3,2020-03-17 12:44:49,2020-03-17 12:00:54
18701,Out_of_Plane_Field\Out_of_Plane_Anis\EasyAxis\ThinFilmFMR_BOutOfPlane(242.93)_Out_of_PlaneAnis_K(90000)_Ratio(1).mx3,mx3,2020-03-17 12:44:48,2020-03-17 12:00:54
18702,Out_of_Plane_Field\Out_of_Plane_Anis\EasyAxis\ThinFilmFMR_BOutOfPlane(243.43)_Out_of_PlaneAnis_K(60000)_Ratio(1).mx3,mx3,2020-03-17 12:44:49,2020-03-17 12:00:54
18703,Out_of_Plane_Field\Out_of_Plane_Anis\EasyAxis\ThinFilmFMR_BOutOfPlane(244.44)_Out_of_PlaneAnis_K(10000)_Ratio(1).mx3,mx3,2020-03-17 12:44:48,2020-03-17 12:00:53
18704,Out_of_Plane_Field\Out_of_Plane_Anis\EasyAxis\ThinFilmFMR_BOutOfPlane(244.95)_Out_of_PlaneAnis_K(100000)_Ratio(1).mx3,mx3,2020-03-17 12:44:48,2020-03-17 12:00:54
18705,Out_of_Plane_Field\Out_of_Plane_Anis\EasyAxis\ThinFilmFMR_BOutOfPlane(246.97)_Out_of_PlaneAnis_K(20000)_Ratio(1).mx3,mx3,2020-03-17 12:44:48,2020-03-17 12:00:53
18706,Out_of_Plane_Field\Out_of_Plane_Anis\EasyAxis\ThinFilmFMR_BOutOfPlane(247.47)_Out_of_PlaneAnis_K(100000)_Ratio(1).mx3,mx3,2020-03-17 12:44:47,2020-03-17 12:00:54
18707,Out_of_Plane_Field\Out_of_Plane_Anis\EasyAxis\ThinFilmFMR_BOutOfPlane(248.74)_Out_of_PlaneAnis_K(70000)_Ratio(1).mx3,mx3,2020-03-17 12:44:49,2020-03-17 12:00:54
18708,Out_of_Plane_Field\Out_of_Plane_Anis\EasyAxis\ThinFilmFMR_BOutOfPlane(25.0)_Out_of_PlaneAnis_K(10000)_Ratio(1).mx3,mx3,2020-03-17 12:44:47,2020-03-17 12:00:53
18709,Out_of_Plane_Field\Out_of_Plane_Anis\EasyAxis\ThinFilmFMR_BOutOfPlane(25.0)_Out_of_PlaneAnis_K(30000)_Ratio(1).mx3,mx3,2020-03-17 12:44:48,2020-03-17 12:00:53
18710,Out_of_Plane_Field\Out_of_Plane_Anis\EasyAxis\ThinFilmFMR_BOutOfPlane(25.0)_Out_of_PlaneAnis_K(90000)_Ratio(1).mx3,mx3,2020-03-17 12:44:49,2020-03-17 12:00:54
18711,Out_of_Plane_Field\Out_of_Plane_Anis\EasyAxis\ThinFilmFMR_BOutOfPlane(25.25)_Out_of_PlaneAnis_K(100000)_Ratio(1).mx3,mx3,2020-03-17 12:44:49,2020-03-17 12:00:54
18712,Out_of_Plane_Field\Out_of_Plane_Anis\EasyAxis\ThinFilmFMR_BOutOfPlane(25.25)_Out_of_PlaneAnis_K(20000)_Ratio(1).mx3,mx3,2020-03-17 12:44:47,2020-03-17 12:00:53
18713,Out_of_Plane_Field\Out_of_Plane_Anis\EasyAxis\ThinFilmFMR_BOutOfPlane(25.25)_Out_of_PlaneAnis_K(40000)_Ratio(1).mx3,mx3,2020-03-17 12:44:48,2020-03-17 12:00:53
18714,Out_of_Plane_Field\Out_of_Plane_Anis\EasyAxis\ThinFilmFMR_BOutOfPlane(25.25)_Out_of_PlaneAnis_K(50000)_Ratio(1).mx3,mx3,2020-03-17 12:44:48,2020-03-17 12:00:53
18715,Out_of_Plane_Field\Out_of_Plane_Anis\EasyAxis\ThinFilmFMR_BOutOfPlane(25.76)_Out_of_PlaneAnis_K(20000)_Ratio(1).mx3,mx3,2020-03-17 12:44:48,2020-03-17 12:00:53
18716,Out_of_Plane_Field\Out_of_Plane_Anis\EasyAxis\ThinFilmFMR_BOutOfPlane(25.76)_Out_of_PlaneAnis_K(30000)_Ratio(1).mx3,mx3,2020-03-17 12:44:48,2020-03-17 12:00:53
18717,Out_of_Plane_Field\Out_of_Plane_Anis\EasyAxis\ThinFilmFMR_BOutOfPlane(25.76)_Out_of_PlaneAnis_K(60000)_Ratio(1).mx3,mx3,2020-03-17 12:44:48,2020-03-17 12:00:54
18718,Out_of_Plane_Field\Out_of_Plane_Anis\EasyAxis\ThinFilmFMR_BOutOfPlane(250)_Out_of_PlaneAnis_K(0)_Ratio(1).mx3,mx3,2020-03-17 12:44:49,2020-03-17 12:00:53
18719,Out_of_Plane_Field\Out_of_Plane_Anis\EasyAxis\ThinFilmFMR_BOutOfPlane(250.0)_Out_of_PlaneAnis_K(100000)_Ratio(1).mx3,mx3,2020-03-17 12:44:47,2020-03-17 12:00:54
18720,Out_of_Plane_Field\Out_of_Plane_Anis\EasyAxis\ThinFilmFMR_BOutOfPlane(250.0)_Out_of_PlaneAnis_K(30000)_Ratio(1).mx3,mx3,2020-03-17 12:44:47,2020-03-17 12:00:53
18721,Out_of_Plane_Field\Out_of_Plane_Anis\EasyAxis\ThinFilmFMR_BOutOfPlane(253.54)_Out_of_PlaneAnis_K(40000)_Ratio(1).mx3,mx3,2020-03-17 12:44:49,2020-03-17 12:00:53
18722,Out_of_Plane_Field\Out_of_Plane_Anis\EasyAxis\ThinFilmFMR_BOutOfPlane(254.55)_Out_of_PlaneAnis_K(80000)_Ratio(1).mx3,mx3,2020-03-17 12:44:48,2020-03-17 12:00:54
18723,Out_of_Plane_Field\Out_of_Plane_Anis\EasyAxis\ThinFilmFMR_BOutOfPlane(257.58)_Out_of_PlaneAnis_K(50000)_Ratio(1).mx3,mx3,2020-03-17 12:44:47,2020-03-17 12:00:53
18724,Out_of_Plane_Field\Out_of_Plane_Anis\EasyAxis\ThinFilmFMR_BOutOfPlane(26.26)_Out_of_PlaneAnis_K(20000)_Ratio(1).mx3,mx3,2020-03-17 12:44:48,2020-03-17 12:00:53
18725,Out_of_Plane_Field\Out_of_Plane_Anis\EasyAxis\ThinFilmFMR_BOutOfPlane(26.26)_Out_of_PlaneAnis_K(40000)_Ratio(1).mx3,mx3,2020-03-17 12:44:47,2020-03-17 12:00:53
18726,Out_of_Plane_Field\Out_of_Plane_Anis\EasyAxis\ThinFilmFMR_BOutOfPlane(26.26)_Out_of_PlaneAnis_K(80000)_Ratio(1).mx3,mx3,2020-03-17 12:44:49,2020-03-17 12:00:54
18727,Out_of_Plane_Field\Out_of_Plane_Anis\EasyAxis\ThinFilmFMR_BOutOfPlane(26.52)_Out_of_PlaneAnis_K(30000)_Ratio(1).mx3,mx3,2020-03-17 12:44:48,2020-03-17 12:00:53
18728,Out_of_Plane_Field\Out_of_Plane_Anis\EasyAxis\ThinFilmFMR_BOutOfPlane(26.52)_Out_of_PlaneAnis_K(50000)_Ratio(1).mx3,mx3,2020-03-17 12:44:47,2020-03-17 12:00:53
18729,Out_of_Plane_Field\Out_of_Plane_Anis\EasyAxis\ThinFilmFMR_BOutOfPlane(26.52)_Out_of_PlaneAnis_K(70000)_Ratio(1).mx3,mx3,2020-03-17 12:44:48,2020-03-17 12:00:54
18730,Out_of_Plane_Field\Out_of_Plane_Anis\EasyAxis\ThinFilmFMR_BOutOfPlane(26.77)_Out_of_PlaneAnis_K(20000)_Ratio(1).mx3,mx3,2020-03-17 12:44:49,2020-03-17 12:00:53
18731,Out_of_Plane_Field\Out_of_Plane_Anis\EasyAxis\ThinFilmFMR_BOutOfPlane(260)_Out_of_PlaneAnis_K(0)_Ratio(1).mx3,mx3,2020-03-17 12:44:47,2020-03-17 12:00:53
18732,Out_of_Plane_Field\Out_of_Plane_Anis\EasyAxis\ThinFilmFMR_BOutOfPlane(260.86)_Out_of_PlaneAnis_K(90000)_Ratio(1).mx3,mx3,2020-03-17 12:44:49,2020-03-17 12:00:54
18733,Out_of_Plane_Field\Out_of_Plane_Anis\EasyAxis\ThinFilmFMR_BOutOfPlane(262.12)_Out_of_PlaneAnis_K(60000)_Ratio(1).mx3,mx3,2020-03-17 12:44:49,2020-03-17 12:00:54
18734,Out_of_Plane_Field\Out_of_Plane_Anis\EasyAxis\ThinFilmFMR_BOutOfPlane(264.39)_Out_of_PlaneAnis_K(10000)_Ratio(1).mx3,mx3,2020-03-17 12:44:49,2020-03-17 12:00:53
18735,Out_of_Plane_Field\Out_of_Plane_Anis\EasyAxis\ThinFilmFMR_BOutOfPlane(266.67)_Out_of_PlaneAnis_K(20000)_Ratio(1).mx3,mx3,2020-03-17 12:44:47,2020-03-17 12:00:53
18736,Out_of_Plane_Field\Out_of_Plane_Anis\EasyAxis\ThinFilmFMR_BOutOfPlane(267.17)_Out_of_PlaneAnis_K(70000)_Ratio(1).mx3,mx3,2020-03-17 12:44:47,2020-03-17 12:00:54
18737,Out_of_Plane_Field\Out_of_Plane_Anis\EasyAxis\ThinFilmFMR_BOutOfPlane(267.68)_Out_of_PlaneAnis_K(100000)_Ratio(1).mx3,mx3,2020-03-17 12:44:49,2020-03-17 12:00:54
18738,Out_of_Plane_Field\Out_of_Plane_Anis\EasyAxis\ThinFilmFMR_BOutOfPlane(269.44)_Out_of_PlaneAnis_K(30000)_Ratio(1).mx3,mx3,2020-03-17 12:44:48,2020-03-17 12:00:53
18739,Out_of_Plane_Field\Out_of_Plane_Anis\EasyAxis\ThinFilmFMR_BOutOfPlane(27.27)_Out_of_PlaneAnis_K(20000)_Ratio(1).mx3,mx3,2020-03-17 12:44:47,2020-03-17 12:00:53
18740,Out_of_Plane_Field\Out_of_Plane_Anis\EasyAxis\ThinFilmFMR_BOutOfPlane(27.27)_Out_of_PlaneAnis_K(30000)_Ratio(1).mx3,mx3,2020-03-17 12:44:47,2020-03-17 12:00:53
18741,Out_of_Plane_Field\Out_of_Plane_Anis\EasyAxis\ThinFilmFMR_BOutOfPlane(27.27)_Out_of_PlaneAnis_K(40000)_Ratio(1).mx3,mx3,2020-03-17 12:44:48,2020-03-17 12:00:53
18742,Out_of_Plane_Field\Out_of_Plane_Anis\EasyAxis\ThinFilmFMR_BOutOfPlane(27.27)_Out_of_PlaneAnis_K(60000)_Ratio(1).mx3,mx3,2020-03-17 12:44:47,2020-03-17 12:00:54
18743,Out_of_Plane_Field\Out_of_Plane_Anis\EasyAxis\ThinFilmFMR_BOutOfPlane(27.27)_Out_of_PlaneAnis_K(90000)_Ratio(1).mx3,mx3,2020-03-17 12:44:48,2020-03-17 12:00:54
18744,Out_of_Plane_Field\Out_of_Plane_Anis\EasyAxis\ThinFilmFMR_BOutOfPlane(27.78)_Out_of_PlaneAnis_K(100000)_Ratio(1).mx3,mx3,2020-03-17 12:44:48,2020-03-17 12:00:54
18745,Out_of_Plane_Field\Out_of_Plane_Anis\EasyAxis\ThinFilmFMR_BOutOfPlane(27.78)_Out_of_PlaneAnis_K(20000)_Ratio(1).mx3,mx3,2020-03-17 12:44:48,2020-03-17 12:00:53
18746,Out_of_Plane_Field\Out_of_Plane_Anis\EasyAxis\ThinFilmFMR_BOutOfPlane(27.78)_Out_of_PlaneAnis_K(50000)_Ratio(1).mx3,mx3,2020-03-17 12:44:49,2020-03-17 12:00:53
18747,Out_of_Plane_Field\Out_of_Plane_Anis\EasyAxis\ThinFilmFMR_BOutOfPlane(270)_Out_of_PlaneAnis_K(0)_Ratio(1).mx3,mx3,2020-03-17 12:44:47,2020-03-17 12:00:53
18748,Out_of_Plane_Field\Out_of_Plane_Anis\EasyAxis\ThinFilmFMR_BOutOfPlane(272.73)_Out_of_PlaneAnis_K(40000)_Ratio(1).mx3,mx3,2020-03-17 12:44:49,2020-03-17 12:00:53
18749,Out_of_Plane_Field\Out_of_Plane_Anis\EasyAxis\ThinFilmFMR_BOutOfPlane(272.73)_Out_of_PlaneAnis_K(80000)_Ratio(1).mx3,mx3,2020-03-17 12:44:47,2020-03-17 12:00:54
18750,Out_of_Plane_Field\Out_of_Plane_Anis\EasyAxis\ThinFilmFMR_BOutOfPlane(276.52)_Out_of_PlaneAnis_K(50000)_Ratio(1).mx3,mx3,2020-03-17 12:44:50,2020-03-17 12:00:53
18751,Out_of_Plane_Field\Out_of_Plane_Anis\EasyAxis\ThinFilmFMR_BOutOfPlane(278.79)_Out_of_PlaneAnis_K(90000)_Ratio(1).mx3,mx3,2020-03-17 12:44:47,2020-03-17 12:00:54
18752,Out_of_Plane_Field\Out_of_Plane_Anis\EasyAxis\ThinFilmFMR_BOutOfPlane(28.03)_Out_of_PlaneAnis_K(30000)_Ratio(1).mx3,mx3,2020-03-17 12:44:47,2020-03-17 12:00:53
18753,Out_of_Plane_Field\Out_of_Plane_Anis\EasyAxis\ThinFilmFMR_BOutOfPlane(28.28)_Out_of_PlaneAnis_K(20000)_Ratio(1).mx3,mx3,2020-03-17 12:44:48,2020-03-17 12:00:53
18754,Out_of_Plane_Field\Out_of_Plane_Anis\EasyAxis\ThinFilmFMR_BOutOfPlane(28.28)_Out_of_PlaneAnis_K(40000)_Ratio(1).mx3,mx3,2020-03-17 12:44:49,2020-03-17 12:00:53
18755,Out_of_Plane_Field\Out_of_Plane_Anis\EasyAxis\ThinFilmFMR_BOutOfPlane(28.28)_Out_of_PlaneAnis_K(70000)_Ratio(1).mx3,mx3,2020-03-17 12:44:48,2020-03-17 12:00:54
18756,Out_of_Plane_Field\Out_of_Plane_Anis\EasyAxis\ThinFilmFMR_BOutOfPlane(28.28)_Out_of_PlaneAnis_K(80000)_Ratio(1).mx3,mx3,2020-03-17 12:44:47,2020-03-17 12:00:54
18757,Out_of_Plane_Field\Out_of_Plane_Anis\EasyAxis\ThinFilmFMR_BOutOfPlane(28.79)_Out_of_PlaneAnis_K(20000)_Ratio(1).mx3,mx3,2020-03-17 12:44:47,2020-03-17 12:00:53
18758,Out_of_Plane_Field\Out_of_Plane_Anis\EasyAxis\ThinFilmFMR_BOutOfPlane(28.79)_Out_of_PlaneAnis_K(30000)_Ratio(1).mx3,mx3,2020-03-17 12:44:47,2020-03-17 12:00:53
18759,Out_of_Plane_Field\Out_of_Plane_Anis\EasyAxis\ThinFilmFMR_BOutOfPlane(28.79)_Out_of_PlaneAnis_K(60000)_Ratio(1).mx3,mx3,2020-03-17 12:44:47,2020-03-17 12:00:54
18760,Out_of_Plane_Field\Out_of_Plane_Anis\EasyAxis\ThinFilmFMR_BOutOfPlane(280)_Out_of_PlaneAnis_K(0)_Ratio(1).mx3,mx3,2020-03-17 12:44:48,2020-03-17 12:00:53
18761,Out_of_Plane_Field\Out_of_Plane_Anis\EasyAxis\ThinFilmFMR_BOutOfPlane(280.81)_Out_of_PlaneAnis_K(60000)_Ratio(1).mx3,mx3,2020-03-17 12:44:49,2020-03-17 12:00:54
18762,Out_of_Plane_Field\Out_of_Plane_Anis\EasyAxis\ThinFilmFMR_BOutOfPlane(284.34)_Out_of_PlaneAnis_K(10000)_Ratio(1).mx3,mx3,2020-03-17 12:44:47,2020-03-17 12:00:53
18763,Out_of_Plane_Field\Out_of_Plane_Anis\EasyAxis\ThinFilmFMR_BOutOfPlane(285.35)_Out_of_PlaneAnis_K(100000)_Ratio(1).mx3,mx3,2020-03-17 12:44:49,2020-03-17 12:00:54
18764,Out_of_Plane_Field\Out_of_Plane_Anis\EasyAxis\ThinFilmFMR_BOutOfPlane(285.61)_Out_of_PlaneAnis_K(70000)_Ratio(1).mx3,mx3,2020-03-17 12:44:49,2020-03-17 12:00:54
18765,Out_of_Plane_Field\Out_of_Plane_Anis\EasyAxis\ThinFilmFMR_BOutOfPlane(286.36)_Out_of_PlaneAnis_K(20000)_Ratio(1).mx3,mx3,2020-03-17 12:44:47,2020-03-17 12:00:53
18766,Out_of_Plane_Field\Out_of_Plane_Anis\EasyAxis\ThinFilmFMR_BOutOfPlane(288.89)_Out_of_PlaneAnis_K(30000)_Ratio(1).mx3,mx3,2020-03-17 12:44:49,2020-03-17 12:00:53
18767,Out_of_Plane_Field\Out_of_Plane_Anis\EasyAxis\ThinFilmFMR_BOutOfPlane(29.04)_Out_of_PlaneAnis_K(50000)_Ratio(1).mx3,mx3,2020-03-17 12:44:48,2020-03-17 12:00:53
18768,Out_of_Plane_Field\Out_of_Plane_Anis\EasyAxis\ThinFilmFMR_BOutOfPlane(29.29)_Out_of_PlaneAnis_K(20000)_Ratio(1).mx3,mx3,2020-03-17 12:44:49,2020-03-17 12:00:53
18769,Out_of_Plane_Field\Out_of_Plane_Anis\EasyAxis\ThinFilmFMR_BOutOfPlane(29.29)_Out_of_PlaneAnis_K(40000)_Ratio(1).mx3,mx3,2020-03-17 12:44:49,2020-03-17 12:00:53
18770,Out_of_Plane_Field\Out_of_Plane_Anis\EasyAxis\ThinFilmFMR_BOutOfPlane(29.55)_Out_of_PlaneAnis_K(30000)_Ratio(1).mx3,mx3,2020-03-17 12:44:48,2020-03-17 12:00:53
18771,Out_of_Plane_Field\Out_of_Plane_Anis\EasyAxis\ThinFilmFMR_BOutOfPlane(29.55)_Out_of_PlaneAnis_K(90000)_Ratio(1).mx3,mx3,2020-03-17 12:44:47,2020-03-17 12:00:54
18772,Out_of_Plane_Field\Out_of_Plane_Anis\EasyAxis\ThinFilmFMR_BOutOfPlane(29.8)_Out_of_PlaneAnis_K(20000)_Ratio(1).mx3,mx3,2020-03-17 12:44:49,2020-03-17 12:00:53
18773,Out_of_Plane_Field\Out_of_Plane_Anis\EasyAxis\ThinFilmFMR_BOutOfPlane(290)_Out_of_PlaneAnis_K(0)_Ratio(1).mx3,mx3,2020-03-17 12:44:49,2020-03-17 12:00:53
18774,Out_of_Plane_Field\Out_of_Plane_Anis\EasyAxis\ThinFilmFMR_BOutOfPlane(290.91)_Out_of_PlaneAnis_K(80000)_Ratio(1).mx3,mx3,2020-03-17 12:44:47,2020-03-17 12:00:54
18775,Out_of_Plane_Field\Out_of_Plane_Anis\EasyAxis\ThinFilmFMR_BOutOfPlane(291.92)_Out_of_PlaneAnis_K(40000)_Ratio(1).mx3,mx3,2020-03-17 12:44:49,2020-03-17 12:00:53
18776,Out_of_Plane_Field\Out_of_Plane_Anis\EasyAxis\ThinFilmFMR_BOutOfPlane(295.45)_Out_of_PlaneAnis_K(50000)_Ratio(1).mx3,mx3,2020-03-17 12:44:50,2020-03-17 12:00:53
18777,Out_of_Plane_Field\Out_of_Plane_Anis\EasyAxis\ThinFilmFMR_BOutOfPlane(296.72)_Out_of_PlaneAnis_K(90000)_Ratio(1).mx3,mx3,2020-03-17 12:44:48,2020-03-17 12:00:54
18778,Out_of_Plane_Field\Out_of_Plane_Anis\EasyAxis\ThinFilmFMR_BOutOfPlane(299.49)_Out_of_PlaneAnis_K(60000)_Ratio(1).mx3,mx3,2020-03-17 12:44:48,2020-03-17 12:00:54
18779,Out_of_Plane_Field\Out_of_Plane_Anis\EasyAxis\ThinFilmFMR_BOutOfPlane(3.03)_Out_of_PlaneAnis_K(10000)_Ratio(1).mx3,mx3,2020-03-17 12:44:48,2020-03-17 12:00:53
18780,Out_of_Plane_Field\Out_of_Plane_Anis\EasyAxis\ThinFilmFMR_BOutOfPlane(3.03)_Out_of_PlaneAnis_K(20000)_Ratio(1).mx3,mx3,2020-03-17 12:44:47,2020-03-17 12:00:53
18781,Out_of_Plane_Field\Out_of_Plane_Anis\EasyAxis\ThinFilmFMR_BOutOfPlane(3.03)_Out_of_PlaneAnis_K(30000)_Ratio(1).mx3,mx3,2020-03-17 12:44:47,2020-03-17 12:00:53
18782,Out_of_Plane_Field\Out_of_Plane_Anis\EasyAxis\ThinFilmFMR_BOutOfPlane(3.03)_Out_of_PlaneAnis_K(40000)_Ratio(1).mx3,mx3,2020-03-17 12:44:47,2020-03-17 12:00:53
18783,Out_of_Plane_Field\Out_of_Plane_Anis\EasyAxis\ThinFilmFMR_BOutOfPlane(3.03)_Out_of_PlaneAnis_K(60000)_Ratio(1).mx3,mx3,2020-03-17 12:44:47,2020-03-17 12:00:53
18784,Out_of_Plane_Field\Out_of_Plane_Anis\EasyAxis\ThinFilmFMR_BOutOfPlane(3.28)_Out_of_PlaneAnis_K(10000)_Ratio(1).mx3,mx3,2020-03-17 12:44:49,2020-03-17 12:00:53
18785,Out_of_Plane_Field\Out_of_Plane_Anis\EasyAxis\ThinFilmFMR_BOutOfPlane(3.54)_Out_of_PlaneAnis_K(10000)_Ratio(1).mx3,mx3,2020-03-17 12:44:48,2020-03-17 12:00:53
18786,Out_of_Plane_Field\Out_of_Plane_Anis\EasyAxis\ThinFilmFMR_BOutOfPlane(3.54)_Out_of_PlaneAnis_K(20000)_Ratio(1).mx3,mx3,2020-03-17 12:44:49,2020-03-17 12:00:53
18787,Out_of_Plane_Field\Out_of_Plane_Anis\EasyAxis\ThinFilmFMR_BOutOfPlane(3.54)_Out_of_PlaneAnis_K(70000)_Ratio(1).mx3,mx3,2020-03-17 12:44:49,2020-03-17 12:00:54
18788,Out_of_Plane_Field\Out_of_Plane_Anis\EasyAxis\ThinFilmFMR_BOutOfPlane(3.79)_Out_of_PlaneAnis_K(10000)_Ratio(1).mx3,mx3,2020-03-17 12:44:47,2020-03-17 12:00:53
